datetime,trading_date,type,gap_top,gap_bottom,gap_pips,gap_atr_ratio,session,hour_utc,sma_slope,range_position,atr_pips,touched,filled,held,touch_bars,fill_bars
2021-01-03 23:45:00,2021-01-03,bullish,1.22435,1.22406,2.9,,Off_Hours,23,,0.539,,True,True,False,1.0,2.0
2021-01-04 04:30:00,2021-01-03,bearish,1.22507,1.22499,0.8,0.1195,Tokyo,4,,0.7188,6.69,True,True,False,5.0,5.0
2021-01-04 06:45:00,2021-01-03,bullish,1.22504,1.22475,2.9,0.4511,Tokyo,6,,0.6515,6.43,True,True,False,41.0,45.0
2021-01-04 07:00:00,2021-01-03,bullish,1.22538,1.2253,0.8,0.1203,Tokyo,7,,0.6538,6.65,True,True,False,39.0,39.0
2021-01-04 07:15:00,2021-01-03,bullish,1.22598,1.22577,2.1,0.3079,Tokyo,7,,0.7513,6.82,True,True,False,2.0,2.0
2021-01-04 08:30:00,2021-01-03,bullish,1.22712,1.2271,0.2,0.0227,London,8,,0.7345,8.81,True,True,False,27.0,28.0
2021-01-04 08:45:00,2021-01-03,bullish,1.22798,1.22742,5.6,0.6343,London,8,,0.8389,8.83,True,True,False,1.0,25.0
2021-01-04 09:30:00,2021-01-03,bullish,1.22928,1.22855,7.3,0.8289,London,9,,0.8399,8.81,True,True,False,1.0,21.0
2021-01-04 15:15:00,2021-01-03,bearish,1.22836,1.22821,1.5,0.1212,New_York,15,8.642000000000927,0.6083,12.38,True,True,False,72.0,72.0
2021-01-04 16:45:00,2021-01-03,bearish,1.22667,1.2265,1.7,0.1303,New_York,16,4.061999999998012,0.3594,13.05,True,True,False,39.0,39.0
2021-01-04 17:00:00,2021-01-03,bearish,1.22599,1.22569,3.0,0.2364,New_York,17,3.3020000000005822,0.2504,12.69,True,True,False,1.0,1.0
2021-01-05 00:45:00,2021-01-04,bullish,1.22534,1.22525,0.9,0.1941,Tokyo,0,-8.729999999999016,0.1706,4.64,False,False,False,,
2021-01-05 01:15:00,2021-01-04,bullish,1.22578,1.22569,0.9,0.2016,Tokyo,1,-8.421999999999041,0.235,4.46,True,True,False,2.0,2.0
2021-01-05 02:30:00,2021-01-04,bullish,1.22642,1.22614,2.8,0.6203,Tokyo,2,-7.391999999999399,0.3148,4.51,True,True,False,18.0,18.0
2021-01-05 02:45:00,2021-01-04,bullish,1.22663,1.22649,1.4,0.3067,Tokyo,2,-7.298000000000027,0.3558,4.56,True,True,False,6.0,17.0
2021-01-05 05:00:00,2021-01-04,bullish,1.22689,1.22684,0.5,0.1111,Tokyo,5,-1.7380000000022378,0.7726,4.5,True,True,False,2.0,2.0
2021-01-05 08:15:00,2021-01-04,bullish,1.22665,1.22662,0.3,0.042,London,8,3.3879999999997246,0.6698,7.14,True,True,False,1.0,1.0
2021-01-05 09:00:00,2021-01-04,bullish,1.2272,1.22696,2.4,0.2889,London,9,4.030000000001532,0.7545,8.31,True,True,False,3.0,3.0
2021-01-05 12:15:00,2021-01-04,bearish,1.22812,1.22781,3.1,0.3751,London,12,5.964000000000524,0.7489,8.26,True,True,False,9.0,14.0
2021-01-05 15:00:00,2021-01-04,bearish,1.2268,1.22655,2.5,0.2791,New_York,15,1.8500000000010175,0.3519,8.96,True,True,False,1.0,2.0
2021-01-05 15:45:00,2021-01-04,bullish,1.227,1.22668,3.2,0.3195,New_York,15,0.6960000000000299,0.3967,10.01,False,False,False,,
2021-01-05 16:30:00,2021-01-04,bullish,1.22806,1.22794,1.2,0.1173,New_York,16,0.9980000000009426,0.6566,10.23,True,True,False,41.0,41.0
2021-01-05 16:45:00,2021-01-04,bullish,1.229,1.22817,8.3,0.8259,New_York,16,1.2180000000006075,0.7488,10.05,True,True,False,9.0,35.0
2021-01-05 18:45:00,2021-01-04,bearish,1.22987,1.22982,0.5,0.0615,Off_Hours,18,5.676000000001125,0.8687,8.14,True,True,False,2.0,2.0
2021-01-05 21:00:00,2021-01-04,bearish,1.2295,1.2294,1.0,0.1907,Off_Hours,21,5.994000000000277,0.7857,5.24,True,True,False,1.0,3.0
2021-01-06 01:00:00,2021-01-05,bullish,1.23003,1.22976,2.7,0.3573,Tokyo,1,3.9179999999983117,0.6245,7.56,True,True,False,1.0,1.0
2021-01-06 01:30:00,2021-01-05,bearish,1.23003,1.22961,4.2,0.4777,Tokyo,1,4.0640000000014,0.6141,8.79,True,True,False,11.0,11.0
2021-01-06 03:45:00,2021-01-05,bearish,1.22886,1.22885,0.1,0.009,Tokyo,3,3.8120000000008147,0.4681,11.09,True,True,False,2.0,2.0
2021-01-06 04:30:00,2021-01-05,bullish,1.22945,1.22866,7.9,0.8254,Tokyo,4,3.7639999999994345,0.3305,9.57,True,True,False,1.0,45.0
2021-01-06 05:15:00,2021-01-05,bullish,1.22982,1.22962,2.0,0.245,Tokyo,5,3.413999999999362,0.4289,8.16,True,True,False,2.0,2.0
2021-01-06 05:30:00,2021-01-05,bullish,1.2299,1.22988,0.2,0.0246,Tokyo,5,3.0740000000006873,0.4625,8.12,True,True,False,1.0,1.0
2021-01-06 06:15:00,2021-01-05,bullish,1.23012,1.23004,0.8,0.1088,Tokyo,6,1.812000000001035,0.5,7.35,True,True,False,31.0,31.0
2021-01-06 06:45:00,2021-01-05,bullish,1.23092,1.23063,2.9,0.3885,Tokyo,6,1.5420000000010425,0.6374,7.46,True,True,False,29.0,29.0
2021-01-06 07:00:00,2021-01-05,bullish,1.23123,1.23115,0.8,0.0919,Tokyo,7,1.8779999999996022,0.6222,8.71,True,True,False,28.0,28.0
2021-01-06 07:45:00,2021-01-05,bullish,1.2335,1.23345,0.5,0.0516,Tokyo,7,3.649999999999487,0.8501,9.69,True,True,False,1.0,1.0
2021-01-06 11:30:00,2021-01-05,bullish,1.23428,1.23426,0.2,0.0208,London,11,8.83200000000084,0.913,9.59,True,True,False,1.0,1.0
2021-01-06 12:45:00,2021-01-05,bearish,1.2343,1.23406,2.4,0.2759,London,12,9.005999999998071,0.8972,8.7,True,True,False,2.0,2.0
2021-01-06 14:00:00,2021-01-05,bearish,1.2333,1.232,13.0,1.1615,New_York,14,7.383999999999169,0.6901,11.19,True,True,False,3.0,24.0
2021-01-06 14:15:00,2021-01-05,bearish,1.23166,1.23064,10.2,0.9032,New_York,14,6.774000000000502,0.4871,11.29,True,True,False,1.0,2.0
2021-01-06 15:45:00,2021-01-05,bearish,1.23099,1.23031,6.8,0.4553,New_York,15,3.7080000000000446,0.4218,14.94,True,True,False,6.0,10.0
2021-01-06 16:00:00,2021-01-05,bearish,1.22972,1.22822,15.0,0.9754,New_York,16,2.7359999999987394,0.2884,15.38,True,True,False,1.0,4.0
2021-01-06 17:00:00,2021-01-05,bullish,1.22852,1.22821,3.1,0.1931,New_York,17,1.0759999999998549,0.2163,16.05,True,True,False,64.0,65.0
2021-01-06 17:15:00,2021-01-05,bullish,1.22967,1.22925,4.2,0.2771,New_York,17,0.86400000000042,0.3468,15.16,True,True,False,3.0,63.0
2021-01-06 18:15:00,2021-01-05,bullish,1.23024,1.23018,0.6,0.0527,Off_Hours,18,-0.2599999999985947,0.4362,11.39,True,True,False,4.0,4.0
2021-01-06 18:30:00,2021-01-05,bullish,1.23042,1.23029,1.3,0.1185,Off_Hours,18,0.1380000000006376,0.4535,10.97,True,True,False,3.0,3.0
2021-01-06 20:15:00,2021-01-05,bullish,1.23259,1.23131,12.8,1.1836,Off_Hours,20,-1.0259999999995273,0.6436,10.81,True,True,False,1.0,37.0
2021-01-06 23:15:00,2021-01-06,bullish,1.23298,1.23292,0.6,0.0716,Off_Hours,23,-1.3740000000006525,0.7628,8.39,True,True,False,8.0,8.0
2021-01-06 23:30:00,2021-01-06,bullish,1.23357,1.23309,4.8,0.7104,Off_Hours,23,-1.32800000000044,0.8081,6.76,True,True,False,2.0,4.0
2021-01-07 00:45:00,2021-01-06,bearish,1.23378,1.23365,1.3,0.2141,Tokyo,0,-1.2940000000005725,0.854,6.07,True,False,True,3.0,
2021-01-07 02:15:00,2021-01-06,bearish,1.23303,1.23275,2.8,0.447,Tokyo,2,-1.273999999997777,0.8046,6.26,True,True,False,3.0,7.0
2021-01-07 04:15:00,2021-01-06,bullish,1.23283,1.23276,0.7,0.138,Tokyo,4,3.711999999997939,0.7925,5.07,True,True,False,1.0,1.0
2021-01-07 05:00:00,2021-01-06,bearish,1.23274,1.23254,2.0,0.4064,Tokyo,5,6.209999999999827,0.732,4.92,True,False,True,8.0,
2021-01-07 05:15:00,2021-01-06,bearish,1.2324,1.23191,4.9,1.0347,Tokyo,5,6.222000000002392,0.6548,4.74,True,True,False,4.0,6.0
2021-01-07 05:30:00,2021-01-06,bearish,1.23175,1.23166,0.9,0.1987,Tokyo,5,6.057999999997676,0.5389,4.53,True,True,False,3.0,3.0
2021-01-07 05:45:00,2021-01-06,bearish,1.2315,1.23143,0.7,0.1684,Tokyo,5,5.905999999999967,0.3823,4.16,True,True,False,2.0,2.0
2021-01-07 06:30:00,2021-01-06,bullish,1.23167,1.23129,3.8,0.8852,Tokyo,6,5.75200000000109,0.3854,4.29,True,True,False,2.0,4.0
2021-01-07 08:15:00,2021-01-06,bearish,1.2308,1.23077,0.3,0.0362,London,8,1.6660000000001673,0.2936,8.29,True,True,False,1.0,1.0
2021-01-07 09:00:00,2021-01-06,bearish,1.23001,1.22956,4.5,0.4636,London,9,-1.3940000000012276,0.218,9.71,False,False,False,,
2021-01-07 09:15:00,2021-01-06,bearish,1.2293,1.22899,3.1,0.3071,London,9,-2.4760000000001448,0.1664,10.09,False,False,False,,
2021-01-07 09:45:00,2021-01-06,bearish,1.22809,1.22769,4.0,0.3634,London,9,-4.8960000000009,0.1876,11.01,True,True,False,13.0,17.0
2021-01-07 10:00:00,2021-01-06,bearish,1.22757,1.22742,1.5,0.1322,London,10,-6.200000000000649,0.148,11.34,True,True,False,12.0,12.0
2021-01-07 10:30:00,2021-01-06,bearish,1.22629,1.22596,3.3,0.2763,London,10,-8.895999999998239,0.107,11.94,True,True,False,4.0,4.0
2021-01-07 11:30:00,2021-01-06,bullish,1.22575,1.22571,0.4,0.0361,London,11,-12.490000000000556,0.1239,11.09,True,True,False,1.0,1.0
2021-01-07 12:30:00,2021-01-06,bullish,1.22635,1.22595,4.0,0.3897,London,12,-14.499999999999513,0.1662,10.26,True,True,False,5.0,8.0
2021-01-07 14:45:00,2021-01-06,bearish,1.22671,1.22635,3.6,0.3075,New_York,14,-12.530000000001706,0.2352,11.71,True,True,False,1.0,3.0
2021-01-07 16:15:00,2021-01-06,bullish,1.22671,1.22667,0.4,0.0301,New_York,16,-12.613999999999681,0.2538,13.3,True,True,False,2.0,2.0
2021-01-07 18:30:00,2021-01-06,bullish,1.22709,1.22698,1.1,0.1077,Off_Hours,18,-10.627999999999194,0.3149,10.21,True,True,False,3.0,3.0
2021-01-07 19:30:00,2021-01-06,bearish,1.2272,1.22707,1.3,0.1655,Off_Hours,19,-9.806000000001092,0.3273,7.86,True,True,False,1.0,1.0
2021-01-07 21:15:00,2021-01-06,bullish,1.22691,1.22676,1.5,0.2244,Off_Hours,21,-8.403999999999634,0.3603,6.69,True,True,False,2.0,4.0
2021-01-07 21:30:00,2021-01-06,bullish,1.22723,1.22701,2.2,0.3373,Off_Hours,21,-7.701999999998321,0.5178,6.52,True,True,False,1.0,1.0
2021-01-07 22:15:00,2021-01-07,bearish,1.22679,1.22672,0.7,0.1095,Off_Hours,22,-5.214000000000052,0.6013,6.39,True,True,False,1.0,2.0
2021-01-07 22:30:00,2021-01-07,bearish,1.2268,1.22678,0.2,0.0306,Off_Hours,22,-4.348000000000685,0.6107,6.54,True,True,False,1.0,1.0
2021-01-08 00:45:00,2021-01-07,bearish,1.22664,1.22614,5.0,0.9138,Tokyo,0,1.4580000000008475,0.489,5.47,True,True,False,9.0,18.0
2021-01-08 01:15:00,2021-01-07,bearish,1.22566,1.2243,13.6,1.9568,Tokyo,1,0.04400000000126525,0.313,6.95,True,True,False,1.0,4.0
2021-01-08 01:45:00,2021-01-07,bullish,1.2244,1.2243,1.0,0.1302,Tokyo,1,-1.7019999999967617,0.1807,7.68,True,True,False,24.0,24.0
2021-01-08 02:30:00,2021-01-07,bullish,1.22542,1.22505,3.7,0.4544,Tokyo,2,-3.4000000000000696,0.3666,8.14,True,True,False,20.0,20.0
2021-01-08 07:45:00,2021-01-07,bearish,1.22611,1.22505,10.6,1.4521,Tokyo,7,-2.089999999999037,0.5257,7.3,True,True,False,14.0,23.0
2021-01-08 08:00:00,2021-01-07,bearish,1.22453,1.22389,6.4,0.7267,London,8,-2.978000000000147,0.453,8.81,True,True,False,7.0,12.0
2021-01-08 08:15:00,2021-01-07,bearish,1.22323,1.22312,1.1,0.1168,London,8,-3.764000000001655,0.2908,9.41,True,True,False,2.0,2.0
2021-01-08 10:00:00,2021-01-07,bullish,1.22361,1.22337,2.4,0.1933,London,10,-7.487999999999939,0.3401,12.41,True,True,False,1.0,4.0
2021-01-08 11:15:00,2021-01-07,bullish,1.22427,1.22412,1.5,0.1335,London,11,-5.932000000001825,0.4856,11.24,True,True,False,9.0,9.0
2021-01-08 13:45:00,2021-01-07,bullish,1.22569,1.22517,5.2,0.4889,New_York,13,-1.4939999999996623,0.5764,10.64,True,True,False,4.0,4.0
2021-01-08 14:45:00,2021-01-07,bearish,1.22631,1.22616,1.5,0.1071,New_York,14,1.1779999999994573,0.6893,14.0,True,True,False,5.0,8.0
2021-01-08 15:00:00,2021-01-07,bearish,1.22571,1.22565,0.6,0.0405,New_York,15,1.217999999998387,0.6115,14.83,True,True,False,3.0,3.0
2021-01-08 15:15:00,2021-01-07,bearish,1.22434,1.22432,0.2,0.0126,New_York,15,0.9640000000010751,0.4222,15.83,True,True,False,2.0,2.0
2021-01-08 15:30:00,2021-01-07,bearish,1.22401,1.22336,6.5,0.4057,New_York,15,0.589999999998092,0.3317,16.02,True,True,False,1.0,1.0
2021-01-08 16:00:00,2021-01-07,bullish,1.2241,1.22336,7.4,0.3929,New_York,16,-0.46999999999908226,0.338,18.84,True,True,False,1.0,5.0
2021-01-08 17:15:00,2021-01-07,bearish,1.2251,1.22496,1.4,0.0752,New_York,17,-3.4439999999991144,0.5203,18.61,False,False,False,,
2021-01-08 17:30:00,2021-01-07,bearish,1.22427,1.22366,6.1,0.332,New_York,17,-3.709999999998992,0.371,18.37,False,False,False,,
2021-01-08 18:15:00,2021-01-07,bearish,1.22242,1.22197,4.5,0.2714,Off_Hours,18,-4.733999999999572,0.222,16.58,True,True,False,8.0,10.0
2021-01-08 18:30:00,2021-01-07,bearish,1.22165,1.22126,3.9,0.2337,Off_Hours,18,-5.574000000001522,0.221,16.69,True,True,False,4.0,5.0
2021-01-08 20:45:00,2021-01-07,bullish,1.22206,1.22198,0.8,0.0748,Off_Hours,20,-7.833999999999897,0.298,10.7,True,True,False,3.0,3.0
2021-01-10 23:15:00,2021-01-10,bearish,1.22146,1.22044,10.2,1.2226,Off_Hours,23,-3.5319999999994245,0.1812,8.34,True,False,True,1.0,
2021-01-10 23:45:00,2021-01-10,bearish,1.21968,1.21942,2.6,0.2671,Off_Hours,23,-5.747999999998754,0.1309,9.74,True,True,False,1.0,34.0
2021-01-11 01:15:00,2021-01-10,bearish,1.21852,1.2182,3.2,0.2959,Tokyo,1,-11.572000000001914,0.0926,10.81,True,True,False,2.0,20.0
2021-01-11 01:30:00,2021-01-10,bearish,1.21814,1.21773,4.1,0.3997,Tokyo,1,-12.322000000000166,0.0728,10.26,True,True,False,1.0,1.0
2021-01-11 04:30:00,2021-01-10,bearish,1.21732,1.21708,2.4,0.3629,Tokyo,4,-15.600000000000058,0.0558,6.61,True,True,False,1.0,1.0
2021-01-11 06:00:00,2021-01-10,bullish,1.21771,1.21767,0.4,0.0715,Tokyo,6,-13.731999999999633,0.1471,5.59,True,True,False,6.0,6.0
2021-01-11 06:30:00,2021-01-10,bullish,1.21833,1.21827,0.6,0.1117,Tokyo,6,-13.103999999999338,0.2645,5.37,True,True,False,1.0,4.0
2021-01-11 08:15:00,2021-01-10,bullish,1.21909,1.21855,5.4,0.7072,London,8,-5.194000000001697,0.3495,7.64,True,True,False,1.0,2.0
2021-01-11 09:45:00,2021-01-10,bearish,1.21781,1.21726,5.5,0.5147,London,9,-6.791999999999909,0.2255,10.69,True,True,False,29.0,94.0
2021-01-11 10:00:00,2021-01-10,bearish,1.21712,1.21649,6.3,0.5727,London,10,-7.378000000000107,0.1767,11.0,True,True,False,3.0,10.0
2021-01-11 11:00:00,2021-01-10,bullish,1.2164,1.21628,1.2,0.1149,London,11,-10.174000000000571,0.1275,10.44,True,True,False,1.0,1.0
2021-01-11 13:30:00,2021-01-10,bearish,1.2157,1.21559,1.1,0.1275,New_York,13,-5.975999999998649,0.2046,8.63,True,True,False,2.0,2.0
2021-01-11 15:00:00,2021-01-10,bearish,1.21469,1.21457,1.2,0.1028,New_York,15,-5.534000000000372,0.2097,11.68,True,True,False,1.0,1.0
2021-01-11 16:30:00,2021-01-10,bullish,1.21594,1.21553,4.1,0.3339,New_York,16,-4.604000000001385,0.373,12.28,True,True,False,15.0,16.0
2021-01-11 16:45:00,2021-01-10,bullish,1.21652,1.21623,2.9,0.2417,New_York,16,-4.043999999998604,0.4675,12.0,True,True,False,8.0,12.0
2021-01-11 20:30:00,2021-01-10,bearish,1.216,1.21591,0.9,0.179,Off_Hours,20,-4.421999999999482,0.4055,5.03,True,True,False,1.0,12.0
2021-01-11 21:45:00,2021-01-10,bearish,1.21538,1.21533,0.5,0.0985,Off_Hours,21,-6.151999999999269,0.3921,5.08,True,True,False,2.0,2.0
2021-01-11 23:30:00,2021-01-11,bullish,1.2156,1.21544,1.6,0.3394,Off_Hours,23,-3.290000000000237,0.5487,4.71,True,True,False,2.0,2.0
2021-01-12 00:15:00,2021-01-11,bearish,1.21564,1.21555,0.9,0.2032,Tokyo,0,-1.9420000000014426,0.5665,4.43,True,True,False,2.0,2.0
2021-01-12 01:00:00,2021-01-11,bullish,1.21559,1.21543,1.6,0.3425,Tokyo,1,-1.5819999999977519,0.5463,4.67,True,True,False,1.0,1.0
2021-01-12 01:30:00,2021-01-11,bearish,1.21559,1.21468,9.1,1.5846,Tokyo,1,-2.1300000000001873,0.4572,5.74,True,True,False,1.0,18.0
2021-01-12 04:15:00,2021-01-11,bearish,1.2146,1.21459,0.1,0.0179,Tokyo,4,-0.6520000000009851,0.1642,5.6,True,True,False,5.0,5.0
2021-01-12 04:30:00,2021-01-11,bearish,1.21453,1.21418,3.5,0.6473,Tokyo,4,-0.7239999999986146,0.139,5.41,True,True,False,1.0,4.0
2021-01-12 05:45:00,2021-01-11,bullish,1.2147,1.21438,3.2,0.7887,Tokyo,5,-2.7279999999985094,0.203,4.06,True,True,False,20.0,21.0
2021-01-12 06:00:00,2021-01-11,bullish,1.21503,1.21475,2.8,0.6794,Tokyo,6,-3.1900000000018025,0.3131,4.12,True,True,False,1.0,19.0
2021-01-12 06:45:00,2021-01-11,bullish,1.21546,1.21519,2.7,0.6107,Tokyo,6,-3.6099999999983368,0.4453,4.42,True,True,False,5.0,6.0
2021-01-12 07:30:00,2021-01-11,bullish,1.2164,1.21612,2.8,0.4912,Tokyo,7,-2.59200000000126,0.6557,5.7,True,True,False,1.0,1.0
2021-01-12 09:00:00,2021-01-11,bearish,1.21573,1.21568,0.5,0.0595,London,9,-0.7699999999988272,0.5041,8.4,True,True,False,1.0,1.0
2021-01-12 09:30:00,2021-01-11,bullish,1.21601,1.21568,3.3,0.3101,London,9,0.36399999999936483,0.4926,10.64,True,True,False,1.0,2.0
2021-01-12 11:00:00,2021-01-11,bearish,1.21494,1.2149,0.4,0.0338,London,11,0.7099999999993223,0.263,11.84,True,True,False,1.0,1.0
2021-01-12 11:45:00,2021-01-11,bullish,1.21502,1.21498,0.4,0.0348,London,11,0.1920000000010802,0.2829,11.49,True,True,False,1.0,1.0
2021-01-12 17:00:00,2021-01-11,bullish,1.21651,1.21615,3.6,0.3436,New_York,17,2.8660000000013675,0.6268,10.48,True,True,False,1.0,75.0
2021-01-12 18:30:00,2021-01-11,bullish,1.2182,1.21767,5.3,0.6028,Off_Hours,18,5.286000000002122,0.7558,8.79,True,True,False,63.0,63.0
2021-01-12 18:45:00,2021-01-11,bullish,1.21852,1.21832,2.0,0.2437,Off_Hours,18,5.863999999999869,0.8426,8.21,True,True,False,57.0,57.0
2021-01-12 19:15:00,2021-01-11,bullish,1.21927,1.21911,1.6,0.204,Off_Hours,19,6.617999999998236,0.8576,7.84,True,True,False,53.0,54.0
2021-01-12 19:30:00,2021-01-11,bullish,1.21987,1.21959,2.8,0.359,Off_Hours,19,6.927999999999379,0.8662,7.8,True,True,False,2.0,50.0
2021-01-13 00:15:00,2021-01-12,bullish,1.22099,1.22086,1.3,0.2998,Tokyo,0,10.512000000000299,0.9156,4.34,True,True,False,1.0,1.0
2021-01-13 01:30:00,2021-01-12,bullish,1.22129,1.22106,2.3,0.4567,Tokyo,1,11.464000000001029,0.9355,5.04,True,True,False,5.0,13.0
2021-01-13 01:45:00,2021-01-12,bullish,1.22147,1.22144,0.3,0.0616,Tokyo,1,11.516000000000304,0.9562,4.87,True,True,False,1.0,1.0
2021-01-13 04:00:00,2021-01-12,bearish,1.22172,1.22156,1.6,0.381,Tokyo,4,13.057999999999126,0.9468,4.2,True,True,False,9.0,9.0
2021-01-13 06:15:00,2021-01-12,bullish,1.22112,1.22109,0.3,0.0751,Tokyo,6,9.362000000001647,0.8157,3.99,True,True,False,6.0,6.0
2021-01-13 08:00:00,2021-01-12,bearish,1.22142,1.22077,6.5,1.0213,London,8,5.52000000000108,0.5892,6.36,False,False,False,,
2021-01-13 08:45:00,2021-01-12,bearish,1.21956,1.21952,0.4,0.0529,London,8,2.6740000000002873,0.2661,7.56,False,False,False,,
2021-01-13 10:15:00,2021-01-12,bearish,1.21846,1.21843,0.3,0.0319,London,10,-2.7920000000003498,0.2273,9.41,False,False,False,,
2021-01-13 10:30:00,2021-01-12,bearish,1.2183,1.21804,2.6,0.2714,London,10,-3.4160000000005297,0.1833,9.58,True,False,True,1.0,
2021-01-13 11:45:00,2021-01-12,bearish,1.21718,1.21706,1.2,0.1419,London,11,-5.542000000000602,0.1707,8.46,True,True,False,2.0,2.0
2021-01-13 13:15:00,2021-01-12,bearish,1.21702,1.21697,0.5,0.0639,New_York,13,-7.614000000000232,0.1506,7.83,True,True,False,1.0,1.0
2021-01-13 16:00:00,2021-01-12,bearish,1.21673,1.21655,1.8,0.1453,New_York,16,-10.155999999998944,0.1852,12.39,True,True,False,7.0,7.0
2021-01-13 17:45:00,2021-01-12,bullish,1.21597,1.21577,2.0,0.1849,New_York,17,-10.765999999999831,0.2271,10.81,True,True,False,5.0,5.0
2021-01-13 18:00:00,2021-01-12,bullish,1.21652,1.21619,3.3,0.318,Off_Hours,18,-10.523999999998424,0.2856,10.38,True,True,False,1.0,3.0
2021-01-13 19:00:00,2021-01-12,bearish,1.21661,1.21627,3.4,0.373,Off_Hours,19,-9.912000000000809,0.2959,9.11,True,True,False,13.0,21.0
2021-01-14 02:30:00,2021-01-13,bearish,1.21623,1.21537,8.6,1.2781,Tokyo,2,-0.8180000000002075,0.5,6.73,True,True,False,1.0,25.0
2021-01-14 03:15:00,2021-01-13,bearish,1.21495,1.21486,0.9,0.1195,Tokyo,3,-1.876000000000655,0.3011,7.53,True,True,False,6.0,6.0
2021-01-14 07:15:00,2021-01-13,bearish,1.21498,1.21492,0.6,0.1146,Tokyo,7,-2.5099999999977918,0.3857,5.24,True,True,False,1.0,1.0
2021-01-14 09:45:00,2021-01-13,bullish,1.21614,1.2157,4.4,0.4794,London,9,-0.2760000000012752,0.6529,9.18,True,True,False,1.0,2.0
2021-01-14 10:45:00,2021-01-13,bullish,1.21633,1.21628,0.5,0.0555,London,10,0.9259999999966517,0.759,9.01,True,True,False,1.0,1.0
2021-01-14 11:15:00,2021-01-13,bearish,1.21633,1.21617,1.6,0.1783,London,11,0.9059999999982971,0.7438,8.97,True,True,False,26.0,26.0
2021-01-14 11:30:00,2021-01-13,bearish,1.21583,1.21562,2.1,0.2609,London,11,0.7859999999992873,0.5992,8.05,True,True,False,1.0,21.0
2021-01-14 12:30:00,2021-01-13,bearish,1.21499,1.21473,2.6,0.3377,London,12,-0.7139999999994373,0.3609,7.7,True,True,False,1.0,17.0
2021-01-14 13:00:00,2021-01-13,bearish,1.2137,1.2132,5.0,0.5469,New_York,13,-2.5479999999999947,0.3315,9.14,True,True,False,11.0,11.0
2021-01-14 13:15:00,2021-01-13,bearish,1.21248,1.21237,1.1,0.1143,New_York,13,-3.739999999996524,0.2179,9.62,True,True,False,1.0,1.0
2021-01-14 15:45:00,2021-01-13,bullish,1.21281,1.21215,6.6,0.5442,New_York,15,-6.940000000001945,0.2447,12.13,True,True,False,65.0,65.0
2021-01-14 16:00:00,2021-01-13,bullish,1.21323,1.21293,3.0,0.2455,New_York,16,-6.172000000002065,0.3511,12.22,True,True,False,64.0,64.0
2021-01-14 16:15:00,2021-01-13,bullish,1.21393,1.21391,0.2,0.0179,New_York,16,-5.157999999998442,0.5,11.16,True,True,False,52.0,52.0
2021-01-14 17:00:00,2021-01-13,bullish,1.21506,1.21484,2.2,0.2209,New_York,17,-2.1219999999999573,0.6826,9.96,True,True,False,1.0,8.0
2021-01-14 20:45:00,2021-01-13,bullish,1.21602,1.21589,1.3,0.1406,Off_Hours,20,1.525999999998362,0.7203,9.24,True,True,False,2.0,2.0
2021-01-14 21:45:00,2021-01-13,bearish,1.21584,1.21577,0.7,0.1223,Off_Hours,21,1.4019999999992372,0.6981,5.72,True,True,False,9.0,10.0
2021-01-15 00:15:00,2021-01-14,bullish,1.2156,1.21526,3.4,0.825,Tokyo,0,-1.276000000001165,0.6424,4.12,True,True,False,1.0,2.0
2021-01-15 00:45:00,2021-01-14,bearish,1.2156,1.21553,0.7,0.1667,Tokyo,0,-0.5499999999991623,0.6625,4.2,True,True,False,1.0,1.0
2021-01-15 02:15:00,2021-01-14,bearish,1.21491,1.21474,1.7,0.3778,Tokyo,2,3.3280000000002197,0.5466,4.5,True,True,False,1.0,1.0
2021-01-15 03:00:00,2021-01-14,bullish,1.21496,1.21492,0.4,0.0862,Tokyo,3,4.783999999999899,0.5639,4.64,True,True,False,3.0,4.0
2021-01-15 04:00:00,2021-01-14,bearish,1.21517,1.21493,2.4,0.5823,Tokyo,4,5.84800000000163,0.5303,4.12,True,False,True,3.0,
2021-01-15 04:15:00,2021-01-14,bearish,1.21493,1.21482,1.1,0.258,Tokyo,4,5.326000000001052,0.4105,4.26,True,True,False,1.0,2.0
2021-01-15 05:00:00,2021-01-14,bearish,1.21473,1.21469,0.4,0.1057,Tokyo,5,3.9259999999985418,0.1257,3.79,False,False,False,,
2021-01-15 05:15:00,2021-01-14,bearish,1.21454,1.2145,0.4,0.0998,Tokyo,5,3.054000000000112,0.1616,4.01,True,True,False,8.0,8.0
2021-01-15 05:30:00,2021-01-14,bearish,1.2144,1.21428,1.2,0.3027,Tokyo,5,2.13600000000147,0.1206,3.96,True,True,False,2.0,7.0
2021-01-15 07:15:00,2021-01-14,bullish,1.21417,1.21382,3.5,0.755,Tokyo,7,-2.869999999999262,0.1959,4.64,True,True,False,1.0,2.0
2021-01-15 07:45:00,2021-01-14,bearish,1.21417,1.21392,2.5,0.508,Tokyo,7,-3.220000000001555,0.2118,4.92,True,True,False,1.0,11.0
2021-01-15 08:15:00,2021-01-14,bearish,1.21343,1.21273,7.0,1.0572,London,8,-3.9680000000008597,0.2758,6.62,True,True,False,1.0,3.0
2021-01-15 09:15:00,2021-01-14,bullish,1.21346,1.21322,2.4,0.2919,London,9,-4.493999999999332,0.3305,8.22,True,True,False,1.0,1.0
