datetime,trading_date,type,break_direction,level,break_bar_close,break_magnitude_pips,break_magnitude_atr,trend_duration,session,hour_utc,sma_slope,atr_pips,max_continuation_pips,max_pullback_pips,followed_through_1atr,followed_through_2atr,positive_rr
2022-05-25 18:30:00,2022-05-24,bullish_choch,bullish,1.06639,1.0669,5.1,0.5409,2,Off_Hours,18,-9.345999999998966,9.43,26.8,7.5,True,True,True
2022-05-25 20:00:00,2022-05-24,bullish_bos,bullish,1.06899,1.06903,0.4,0.0405,2,Off_Hours,20,-6.349999999999412,9.89,16.0,16.9,True,False,False
2022-05-25 23:00:00,2022-05-25,bullish_bos,bullish,1.06849,1.06896,4.7,0.7344,14,Off_Hours,23,0.7219999999996674,6.4,16.7,4.5,True,True,True
2022-05-26 00:45:00,2022-05-25,bearish_choch,bearish,1.06872,1.06869,0.3,0.0592,21,Tokyo,0,4.017999999998967,5.06,20.0,19.4,True,True,True
2022-05-26 01:30:00,2022-05-25,bullish_bos,bullish,1.06958,1.07025,6.7,1.2642,24,Tokyo,1,5.351999999998469,5.3,3.8,40.1,False,False,False
2022-05-26 05:45:00,2022-05-25,bearish_choch,bearish,1.06879,1.06823,5.6,0.7597,41,Tokyo,5,4.770000000000607,7.37,19.9,40.6,True,True,False
2022-05-26 08:15:00,2022-05-25,bullish_choch,bullish,1.06795,1.06855,6.0,0.6481,1,London,8,1.2039999999990947,9.26,37.4,8.0,True,True,True
2022-05-26 10:30:00,2022-05-25,bullish_bos,bullish,1.06864,1.06952,8.8,0.8934,3,London,10,0.9719999999990847,9.85,34.0,6.2,True,True,True
2022-05-26 12:30:00,2022-05-25,bearish_choch,bearish,1.07075,1.07062,1.3,0.15,11,London,12,4.831999999999059,8.66,17.2,23.1,True,False,False
2022-05-26 16:00:00,2022-05-25,bullish_bos,bullish,1.07221,1.07227,0.6,0.0561,25,New_York,16,2.6940000000008624,10.69,8.8,20.8,False,False,False
2022-05-26 21:00:00,2022-05-25,bullish_choch,bullish,1.07257,1.07285,2.8,0.484,2,Off_Hours,21,8.996000000001114,5.79,36.5,7.6,True,True,True
2022-05-27 00:00:00,2022-05-26,bullish_bos,bullish,1.07315,1.07341,2.6,0.7444,6,Tokyo,0,6.413999999999032,3.49,30.9,4.1,True,True,True
2022-05-27 06:45:00,2022-05-26,bearish_choch,bearish,1.07538,1.07502,3.6,0.8208,33,Tokyo,6,7.441999999999727,4.39,53.4,5.1,True,True,True
2022-05-27 07:30:00,2022-05-26,bearish_bos,bearish,1.07438,1.07426,1.2,0.2376,1,Tokyo,7,7.512000000000629,5.05,45.8,12.3,True,True,True
2022-05-27 08:45:00,2022-05-26,bearish_bos,bearish,1.07376,1.07357,1.9,0.25,6,London,8,5.973999999999702,7.6,38.9,13.6,True,True,True
2022-05-27 10:15:00,2022-05-26,bearish_bos,bearish,1.07259,1.07229,3.0,0.3246,12,London,10,2.3580000000000823,9.24,26.1,27.4,True,True,False
2022-05-27 11:45:00,2022-05-26,bearish_bos,bearish,1.07069,1.06985,8.4,0.9348,18,London,11,-1.95200000000062,8.99,0.8,51.8,False,False,False
2022-05-27 13:00:00,2022-05-26,bullish_choch,bullish,1.07173,1.07218,4.5,0.4552,23,New_York,13,-3.9380000000011073,9.89,28.5,20.7,True,True,True
2022-05-27 14:45:00,2022-05-26,bullish_bos,bullish,1.07279,1.07446,16.7,1.3745,3,New_York,14,-2.8980000000022876,12.15,5.7,43.5,False,False,False
2022-05-27 18:30:00,2022-05-26,bullish_choch,bullish,1.07165,1.07179,1.4,0.1416,2,Off_Hours,18,-9.321999999998276,9.89,18.1,1.8,True,False,True
2022-05-30 00:15:00,2022-05-29,bearish_choch,bearish,1.07269,1.07265,0.4,0.112,15,Tokyo,0,2.3839999999997197,3.57,0.3,34.1,False,False,False
2022-05-30 02:30:00,2022-05-29,bullish_choch,bullish,1.07346,1.07475,12.9,2.724,2,Tokyo,2,3.8880000000007797,4.74,22.4,10.1,True,True,True
2022-05-30 05:30:00,2022-05-29,bullish_bos,bullish,1.07558,1.07596,3.8,0.5898,7,Tokyo,5,5.247999999997699,6.44,14.9,19.5,True,True,False
2022-05-30 07:00:00,2022-05-29,bullish_bos,bullish,1.07606,1.07644,3.8,0.5859,13,Tokyo,7,8.807999999997929,6.49,16.0,24.3,True,True,False
2022-05-30 08:45:00,2022-05-29,bearish_choch,bearish,1.0751,1.07426,8.4,0.9011,20,London,8,6.918000000000202,9.32,2.5,37.8,False,False,False
2022-05-30 09:45:00,2022-05-29,bullish_choch,bullish,1.07598,1.0763,3.2,0.2922,0,London,9,5.036000000002705,10.95,19.2,14.7,True,False,True
2022-05-30 11:30:00,2022-05-29,bullish_choch,bullish,1.07702,1.07734,3.2,0.3182,7,London,11,6.119999999998349,10.06,11.3,25.1,True,False,False
2022-05-30 13:30:00,2022-05-29,bearish_choch,bearish,1.07569,1.07518,5.1,0.6704,7,New_York,13,7.146000000000097,7.61,1.3,34.9,False,False,False
2022-05-30 15:45:00,2022-05-29,bullish_choch,bullish,1.07751,1.0781,5.9,0.7084,1,New_York,15,5.231999999999459,8.33,5.7,5.9,False,False,False
2022-05-30 17:45:00,2022-05-29,bullish_bos,bullish,1.07837,1.0786,2.3,0.3667,2,New_York,17,6.813999999999432,6.27,0.7,12.4,False,False,False
2022-05-30 23:45:00,2022-05-30,bearish_bos,bearish,1.07758,1.07749,0.9,0.3728,5,Off_Hours,23,3.477999999998982,2.41,40.7,0.5,True,True,True
2022-05-31 07:15:00,2022-05-30,bearish_bos,bearish,1.07436,1.0742,1.6,0.2686,35,Tokyo,7,-6.904000000000909,5.96,53.3,6.1,True,True,True
2022-05-31 09:45:00,2022-05-30,bearish_bos,bearish,1.07345,1.07272,7.3,0.7554,45,London,9,-8.634000000000697,9.66,48.3,11.3,True,True,True
2022-05-31 11:45:00,2022-05-30,bearish_bos,bearish,1.07183,1.06961,22.2,1.7893,53,London,11,-10.297999999997476,12.41,17.2,41.9,True,False,False
2022-05-31 13:45:00,2022-05-30,bearish_bos,bearish,1.06887,1.06816,7.1,0.4781,61,New_York,13,-13.60599999999934,14.85,2.7,65.0,False,False,False
2022-05-31 16:00:00,2022-05-30,bullish_bos,bullish,1.07188,1.07234,4.6,0.2752,1,New_York,16,-8.356000000000474,16.71,23.2,4.5,True,False,True
2022-05-31 21:30:00,2022-05-30,bearish_choch,bearish,1.07319,1.07306,1.3,0.2342,23,Off_Hours,21,-1.2159999999994398,5.55,22.9,6.9,True,True,True
2022-05-31 22:45:00,2022-05-31,bearish_choch,bearish,1.07319,1.07315,0.4,0.0918,28,Off_Hours,22,-0.6959999999978095,4.36,23.8,6.0,True,True,True
2022-06-01 01:00:00,2022-05-31,bearish_bos,bearish,1.07323,1.07319,0.4,0.1299,7,Tokyo,1,3.167999999997839,3.08,26.8,2.0,True,True,True
2022-06-01 02:00:00,2022-05-31,bearish_bos,bearish,1.07276,1.07272,0.4,0.1129,11,Tokyo,2,4.629999999998802,3.54,22.1,10.0,True,True,True
2022-06-01 07:30:00,2022-05-31,bullish_choch,bullish,1.07154,1.0717,1.6,0.306,33,Tokyo,7,-4.052000000001055,5.23,22.3,15.1,True,True,True
2022-06-01 12:15:00,2022-05-31,bearish_bos,bearish,1.07135,1.07116,1.9,0.2315,1,London,12,-2.693999999998642,8.21,84.5,18.9,True,True,True
2022-06-01 13:30:00,2022-05-31,bullish_choch,bullish,1.07178,1.07249,7.1,0.8987,6,New_York,13,-3.6980000000008673,7.9,5.6,97.8,False,False,False
2022-06-01 15:00:00,2022-05-31,bearish_bos,bearish,1.07019,1.06665,35.4,3.0183,12,New_York,15,-3.1200000000009,11.73,39.4,10.5,True,True,True
2022-06-01 16:30:00,2022-05-31,bearish_bos,bearish,1.06514,1.0628,23.4,1.5504,18,New_York,16,-8.847999999999079,15.09,0.9,32.4,False,False,False
2022-06-01 18:45:00,2022-05-31,bullish_choch,bullish,1.06478,1.06515,3.7,0.3325,27,Off_Hours,18,-14.472000000000929,11.13,8.9,7.1,False,False,True
2022-06-01 21:45:00,2022-05-31,bearish_choch,bearish,1.06468,1.06466,0.2,0.0288,4,Off_Hours,21,-13.56599999999819,6.94,2.2,12.9,False,False,False
2022-06-02 01:15:00,2022-06-01,bullish_bos,bullish,1.0654,1.06579,3.9,1.0225,5,Tokyo,1,-13.099999999999223,3.81,10.9,13.2,True,True,False
2022-06-02 05:30:00,2022-06-01,bullish_choch,bullish,1.0655,1.06558,0.8,0.1739,5,Tokyo,5,-1.2020000000001474,4.6,39.0,6.3,True,True,True
2022-06-02 07:00:00,2022-06-01,bullish_bos,bullish,1.06596,1.06608,1.2,0.241,0,Tokyo,7,2.7040000000000397,4.98,36.4,0.9,True,True,True
2022-06-02 11:45:00,2022-06-01,bullish_bos,bullish,1.06948,1.06954,0.6,0.0793,19,London,11,7.554000000000727,7.56,49.3,11.2,True,True,True
2022-06-02 13:30:00,2022-06-01,bullish_bos,bullish,1.06972,1.06987,1.5,0.1935,26,New_York,13,8.181999999998801,7.75,50.0,6.4,True,True,True
2022-06-02 15:00:00,2022-06-01,bullish_bos,bullish,1.0716,1.07165,0.5,0.0444,32,New_York,15,9.487999999999719,11.27,33.5,18.6,True,True,True
2022-06-02 16:00:00,2022-06-01,bullish_bos,bullish,1.07182,1.07298,11.6,0.8371,36,New_York,16,10.974000000001372,13.86,20.2,9.8,True,False,True
2022-06-03 01:15:00,2022-06-02,bullish_bos,bullish,1.0751,1.07541,3.1,1.1244,73,Tokyo,1,11.672000000000349,2.76,10.2,9.1,True,True,True
2022-06-03 03:15:00,2022-06-02,bullish_bos,bullish,1.07628,1.07639,1.1,0.2558,81,Tokyo,3,11.783999999999129,4.3,0.0,19.1,False,False,False
2022-06-03 04:45:00,2022-06-02,bearish_choch,bearish,1.07533,1.0753,0.3,0.0651,87,Tokyo,4,9.202000000001487,4.61,9.8,9.4,True,True,True
2022-06-03 09:00:00,2022-06-02,bullish_choch,bullish,1.07583,1.07604,2.1,0.3372,6,London,9,2.0599999999992846,6.23,2.0,56.4,False,False,False
2022-06-03 11:00:00,2022-06-02,bearish_bos,bearish,1.07448,1.07419,2.9,0.4118,14,London,11,1.1500000000008725,7.04,37.9,10.0,True,True,True
2022-06-03 12:45:00,2022-06-02,bearish_bos,bearish,1.07334,1.07287,4.7,0.6515,21,London,12,-1.537999999998707,7.21,24.7,23.2,True,True,True
2022-06-03 13:30:00,2022-06-02,bearish_bos,bearish,1.07258,1.07076,18.2,2.0238,24,New_York,13,-2.988000000001545,8.99,0.7,44.3,False,False,False
2022-06-03 14:45:00,2022-06-02,bullish_choch,bullish,1.07395,1.07441,4.6,0.3446,29,New_York,14,-4.794000000001297,13.35,4.4,33.7,False,False,False
2022-06-03 16:45:00,2022-06-02,bearish_choch,bearish,1.07153,1.0711,4.3,0.3101,2,New_York,16,-6.5619999999988465,13.86,0.2,18.3,False,False,False
2022-06-03 21:45:00,2022-06-02,bearish_bos,bearish,1.07173,1.07169,0.4,0.1077,13,Off_Hours,21,-7.056000000000839,3.71,7.0,14.7,True,False,False
2022-06-05 23:30:00,2022-06-05,bullish_choch,bullish,1.07214,1.07233,1.9,0.4899,20,Off_Hours,23,-6.6040000000011645,3.88,8.3,13.4,True,True,False
2022-06-06 01:45:00,2022-06-05,bearish_choch,bearish,1.07212,1.07161,5.1,0.9903,0,Tokyo,1,-2.492000000000605,5.15,6.2,20.0,True,False,False
2022-06-06 05:45:00,2022-06-05,bullish_bos,bullish,1.07257,1.07273,1.6,0.3672,1,Tokyo,5,0.3359999999985597,4.36,24.5,9.3,True,True,True
2022-06-06 07:00:00,2022-06-05,bearish_choch,bearish,1.0721,1.07201,0.9,0.1978,6,Tokyo,7,1.4800000000025904,4.55,2.1,31.7,False,False,False
2022-06-06 08:45:00,2022-06-05,bullish_bos,bullish,1.07382,1.07419,3.7,0.4688,13,London,8,1.820000000001265,7.89,9.9,36.6,True,False,False
2022-06-06 13:15:00,2022-06-05,bearish_bos,bearish,1.0724,1.07171,6.9,0.9602,6,New_York,13,1.2999999999996348,7.19,33.3,6.8,True,True,True
2022-06-06 14:15:00,2022-06-05,bearish_bos,bearish,1.07154,1.07105,4.9,0.6853,10,New_York,14,-0.4300000000001525,7.15,26.7,13.4,True,True,True
2022-06-06 16:15:00,2022-06-05,bearish_bos,bearish,1.06919,1.06853,6.6,0.5908,18,New_York,16,-2.24800000000025,11.17,0.6,17.7,False,False,False
2022-06-06 23:15:00,2022-06-06,bearish_choch,bearish,1.06916,1.06915,0.1,0.0323,17,Off_Hours,23,-9.889999999999066,3.09,21.0,3.6,True,True,True
2022-06-07 00:15:00,2022-06-06,bearish_bos,bearish,1.0691,1.06869,4.1,1.3798,2,Tokyo,0,-9.582000000001312,2.97,16.4,12.9,True,True,True
2022-06-07 01:30:00,2022-06-06,bearish_bos,bearish,1.06848,1.06841,0.7,0.2059,7,Tokyo,1,-8.39200000000151,3.4,19.0,15.7,True,True,True
2022-06-07 04:00:00,2022-06-06,bullish_choch,bullish,1.06809,1.06811,0.2,0.0374,17,Tokyo,4,-6.925999999998211,5.34,23.8,16.0,True,True,True
2022-06-07 04:45:00,2022-06-06,bullish_choch,bullish,1.06809,1.06815,0.6,0.1146,20,Tokyo,4,-5.788000000002125,5.24,23.4,16.4,True,True,True
2022-06-07 06:15:00,2022-06-06,bearish_choch,bearish,1.06794,1.0674,5.4,0.7683,3,Tokyo,6,-3.292000000001405,7.03,8.9,30.9,True,False,False
2022-06-07 09:00:00,2022-06-06,bullish_bos,bullish,1.06998,1.07014,1.6,0.1601,14,London,9,-2.020000000000355,9.99,0.5,49.5,False,False,False
2022-06-07 09:45:00,2022-06-06,bearish_choch,bearish,1.06819,1.06793,2.6,0.2594,17,London,9,-0.9379999999992172,10.02,27.4,30.5,True,True,False
2022-06-07 12:00:00,2022-06-06,bearish_bos,bearish,1.06719,1.06679,4.0,0.4145,4,London,12,-2.972000000001085,9.65,16.0,41.9,True,False,False
2022-06-07 12:45:00,2022-06-06,bearish_bos,bearish,1.06651,1.06619,3.2,0.3619,7,London,12,-3.5319999999994245,8.84,10.0,47.9,True,False,False
2022-06-07 13:45:00,2022-06-06,bearish_bos,bearish,1.06651,1.06555,9.6,1.037,11,New_York,13,-4.572000000000465,9.26,3.6,58.7,False,False,False
2022-06-07 14:30:00,2022-06-06,bullish_choch,bullish,1.06728,1.06806,7.8,0.7636,14,New_York,14,-4.386000000000667,10.21,33.6,6.1,True,True,True
2022-06-07 15:30:00,2022-06-06,bullish_choch,bullish,1.06976,1.07036,6.0,0.483,18,New_York,15,-1.4699999999989721,12.42,10.6,13.4,False,False,False
2022-06-07 19:30:00,2022-06-06,bullish_choch,bullish,1.07082,1.07115,3.3,0.4838,0,Off_Hours,19,4.450000000000287,6.82,0.7,16.4,False,False,False
2022-06-07 21:15:00,2022-06-06,bearish_choch,bearish,1.07053,1.07047,0.6,0.1216,2,Off_Hours,21,5.149999999998212,4.94,20.4,2.9,True,True,True
2022-06-07 23:30:00,2022-06-07,bearish_bos,bearish,1.07045,1.07033,1.2,0.4211,5,Off_Hours,23,3.860000000002195,2.85,24.9,3.4,True,True,True
2022-06-08 00:15:00,2022-06-07,bearish_bos,bearish,1.07045,1.07007,3.8,1.3468,8,Tokyo,0,4.729999999999457,2.82,23.1,1.6,True,True,True
2022-06-08 04:00:00,2022-06-07,bearish_bos,bearish,1.06843,1.06831,1.2,0.2046,23,Tokyo,4,2.921999999998537,5.86,11.8,11.7,True,True,True
2022-06-08 09:30:00,2022-06-07,bearish_bos,bearish,1.06817,1.06763,5.4,0.6506,45,London,9,-3.641999999999257,8.3,5.0,72.1,False,False,False
2022-06-08 10:30:00,2022-06-07,bullish_choch,bullish,1.06947,1.07065,11.8,1.1323,49,London,10,-3.7719999999996645,10.42,41.9,3.5,True,True,True
2022-06-08 14:30:00,2022-06-07,bullish_bos,bullish,1.07407,1.07461,5.4,0.4621,2,New_York,14,7.250000000003087,11.69,2.3,33.5,False,False,False
2022-06-08 17:30:00,2022-06-07,bearish_choch,bearish,1.0734,1.07326,1.4,0.1653,14,New_York,17,10.151999999998829,8.47,20.0,0.2,True,True,True
2022-06-08 23:15:00,2022-06-08,bullish_choch,bullish,1.07177,1.07182,0.5,0.1675,9,Off_Hours,23,5.204000000000875,2.99,15.5,8.8,True,True,True
2022-06-09 01:30:00,2022-06-08,bearish_bos,bearish,1.07126,1.071,2.6,0.901,18,Tokyo,1,-1.6080000000018302,2.89,1.1,23.7,False,False,False
2022-06-09 03:15:00,2022-06-08,bullish_choch,bullish,1.07148,1.07155,0.7,0.1822,25,Tokyo,3,-4.50400000000073,3.84,18.2,21.7,True,True,False
2022-06-09 08:45:00,2022-06-08,bearish_bos,bearish,1.07089,1.07018,7.1,1.1478,47,London,8,-1.036000000000925,6.19,20.9,72.0,True,True,False
2022-06-09 11:00:00,2022-06-08,bullish_choch,bullish,1.07175,1.07177,0.2,0.0277,56,London,11,-0.9960000000019953,7.22,56.1,72.7,True,True,False
2022-06-09 14:30:00,2022-06-08,bearish_bos,bearish,1.06883,1.06857,2.6,0.1028,70,New_York,14,2.40800000000041,25.29,73.4,12.8,True,True,True
2022-06-09 18:15:00,2022-06-08,bearish_bos,bearish,1.06455,1.06291,16.4,1.0754,85,Off_Hours,18,-14.69399999999954,15.25,18.1,14.5,True,False,True
2022-06-09 20:15:00,2022-06-08,bearish_bos,bearish,1.06181,1.06164,1.7,0.178,93,Off_Hours,20,-17.628000000000643,9.55,5.4,7.8,False,False,False
2022-06-09 23:30:00,2022-06-09,bearish_choch,bearish,1.06129,1.06114,1.5,0.3717,0,Off_Hours,23,-18.791999999998588,4.04,0.1,23.9,False,False,False
2022-06-10 00:30:00,2022-06-09,bullish_bos,bullish,1.06199,1.06202,0.3,0.0837,4,Tokyo,0,-20.252000000000603,3.59,19.6,8.9,True,True,True
2022-06-10 01:45:00,2022-06-09,bullish_bos,bullish,1.06218,1.06237,1.9,0.427,9,Tokyo,1,-22.513999999997925,4.45,18.5,6.4,True,True,True
2022-06-10 02:45:00,2022-06-09,bullish_bos,bullish,1.06218,1.06248,3.0,0.5866,13,Tokyo,2,-22.064000000001638,5.11,17.4,5.9,True,True,True
2022-06-10 07:00:00,2022-06-09,bearish_choch,bearish,1.06297,1.06273,2.4,0.5446,30,Tokyo,7,-3.1660000000011124,4.41,56.9,14.3,True,True,True
2022-06-10 09:15:00,2022-06-09,bearish_bos,bearish,1.06189,1.06125,6.4,0.6742,1,London,9,0.3300000000017178,9.49,106.8,7.4,True,True,True
2022-06-10 10:15:00,2022-06-09,bearish_bos,bearish,1.06074,1.05928,14.6,1.2929,5,London,10,0.3900000000012227,11.29,87.1,13.5,True,True,True
2022-06-10 12:15:00,2022-06-09,bearish_bos,bearish,1.059,1.05864,3.6,0.3196,13,London,12,-3.7439999999988594,11.26,80.7,0.0,True,True,True
2022-06-10 15:00:00,2022-06-09,bearish_bos,bearish,1.05211,1.05166,4.5,0.2607,24,New_York,15,-14.423999999999548,17.26,10.9,18.7,False,False,False
2022-06-10 18:30:00,2022-06-09,bullish_choch,bullish,1.05254,1.05288,3.4,0.3212,38,Off_Hours,18,-22.535999999999667,10.59,4.5,28.8,False,False,False
2022-06-12 23:00:00,2022-06-12,bearish_choch,bearish,1.05133,1.05032,10.1,1.953,15,Off_Hours,23,-20.463999999997817,5.17,27.6,16.9,True,True,True
2022-06-13 00:45:00,2022-06-12,bearish_bos,bearish,1.05021,1.04907,11.4,1.4629,4,Tokyo,0,-18.03800000000022,7.79,15.1,4.8,True,False,True
2022-06-13 07:00:00,2022-06-12,bearish_bos,bearish,1.04811,1.04799,1.2,0.2005,29,Tokyo,7,-6.4440000000010045,5.99,34.9,9.6,True,True,True
2022-06-13 07:45:00,2022-06-12,bearish_bos,bearish,1.04763,1.047,6.3,0.8481,32,Tokyo,7,-6.838000000000122,7.43,25.0,19.5,True,True,True
2022-06-13 08:45:00,2022-06-12,bearish_bos,bearish,1.0469,1.04657,3.3,0.3162,36,London,8,-8.331999999999784,10.44,30.5,19.9,True,True,True
2022-06-13 12:15:00,2022-06-12,bearish_bos,bearish,1.04581,1.04541,4.0,0.3677,50,London,12,-9.316000000001434,10.88,36.0,20.1,True,True,True
2022-06-13 14:45:00,2022-06-12,bearish_bos,bearish,1.0445,1.04374,7.6,0.5352,60,New_York,14,-7.237999999998301,14.2,34.0,20.7,True,True,True
2022-06-13 19:15:00,2022-06-12,bearish_choch,bearish,1.04339,1.04315,2.4,0.2378,0,Off_Hours,19,-9.161999999998116,10.09,31.8,18.2,True,True,True
2022-06-13 21:15:00,2022-06-12,bearish_bos,bearish,1.04034,1.04033,0.1,0.0079,1,Off_Hours,21,-11.913999999999536,12.59,6.3,21.3,False,False,False
2022-06-14 00:45:00,2022-06-13,bullish_choch,bullish,1.04147,1.04148,0.1,0.0207,15,Tokyo,0,-11.145999999999656,4.83,24.3,17.8,True,True,True
2022-06-14 02:45:00,2022-06-13,bearish_bos,bearish,1.04037,1.04015,2.2,0.29,23,Tokyo,2,-9.121999999999186,7.59,1.5,73.3,False,False,False
2022-06-14 04:45:00,2022-06-13,bullish_choch,bullish,1.04244,1.04271,2.7,0.3259,31,Tokyo,4,-4.5600000000001195,8.29,57.5,9.3,True,True,True
2022-06-14 06:45:00,2022-06-13,bullish_bos,bullish,1.0436,1.04384,2.4,0.2824,0,Tokyo,6,-2.0940000000013725,8.5,46.2,13.1,True,True,True
2022-06-14 10:00:00,2022-06-13,bearish_choch,bearish,1.04629,1.04565,6.4,0.4928,13,London,10,8.895999999998239,12.99,49.8,11.7,True,True,True
2022-06-14 14:45:00,2022-06-13,bearish_choch,bearish,1.04419,1.04386,3.3,0.2904,32,New_York,14,6.701999999998431,11.36,38.9,6.7,True,True,True
2022-06-14 18:00:00,2022-06-13,bullish_choch,bullish,1.04256,1.04355,9.9,0.7952,6,Off_Hours,18,-0.6979999999989772,12.45,7.8,35.8,False,False,False
2022-06-14 19:30:00,2022-06-13,bearish_choch,bearish,1.04181,1.04175,0.6,0.0594,3,Off_Hours,19,-1.0700000000007925,10.1,17.8,22.9,True,False,False
2022-06-14 23:30:00,2022-06-14,bullish_choch,bullish,1.04197,1.04201,0.4,0.0644,11,Off_Hours,23,-8.257999999998766,6.21,31.6,0.0,True,True,True
2022-06-15 02:00:00,2022-06-14,bullish_bos,bullish,1.04404,1.04417,1.3,0.1957,2,Tokyo,2,-2.2159999999993296,6.64,52.5,17.7,True,True,True
2022-06-15 05:00:00,2022-06-14,bearish_choch,bearish,1.04403,1.04354,4.9,0.7489,14,Tokyo,5,3.6520000000006547,6.54,11.4,72.3,True,False,False
2022-06-15 06:30:00,2022-06-14,bullish_choch,bullish,1.04456,1.04659,20.3,2.4886,1,Tokyo,6,3.9199999999994795,8.16,41.8,19.8,True,True,True
2022-06-15 09:30:00,2022-06-14,bullish_choch,bullish,1.0493,1.05066,13.6,0.6714,1,London,9,13.875999999999333,20.26,1.1,103.7,False,False,False
2022-06-15 12:45:00,2022-06-14,bearish_bos,bearish,1.04717,1.04582,13.5,0.9013,1,London,12,11.992000000000669,14.98,78.3,2.6,True,True,True
2022-06-15 16:00:00,2022-06-14,bearish_bos,bearish,1.04029,1.03939,9.0,0.5233,14,New_York,16,-5.151999999999379,17.2,34.9,75.7,True,True,False
2022-06-15 17:45:00,2022-06-14,bearish_bos,bearish,1.03847,1.03816,3.1,0.2809,21,New_York,17,-9.263999999999939,11.04,22.6,88.0,True,True,False
2022-06-15 19:00:00,2022-06-14,bearish_bos,bearish,1.03799,1.03765,3.4,0.2325,26,Off_Hours,19,-9.777999999998066,14.62,11.1,93.1,False,False,False
2022-06-15 20:15:00,2022-06-14,bullish_choch,bullish,1.04546,1.04605,5.9,0.2255,31,Off_Hours,20,-8.572000000000024,26.16,9.1,28.5,False,False,False
2022-06-16 00:30:00,2022-06-15,bullish_bos,bullish,1.04534,1.04578,4.4,0.713,8,Tokyo,0,-7.634000000000807,6.17,11.4,31.4,True,False,False
2022-06-16 02:45:00,2022-06-15,bearish_choch,bearish,1.04373,1.04343,3.0,0.3596,17,Tokyo,2,2.3660000000025327,8.34,53.5,17.2,True,True,True
2022-06-16 06:30:00,2022-06-15,bearish_bos,bearish,1.04357,1.04268,8.9,1.3529,7,Tokyo,6,9.486000000000772,6.58,46.0,8.7,True,True,True
2022-06-16 07:30:00,2022-06-15,bearish_bos,bearish,1.04246,1.04099,14.7,1.8709,11,Tokyo,7,8.591999999998379,7.86,29.1,16.1,True,True,True
2022-06-16 12:15:00,2022-06-15,bullish_choch,bullish,1.0412,1.04184,6.4,0.3874,30,London,12,-7.669999999999622,16.52,161.8,35.0,True,True,True
2022-06-16 13:45:00,2022-06-15,bullish_bos,bullish,1.0426,1.04282,2.2,0.1239,4,New_York,13,-9.08800000000154,17.75,173.2,0.3,True,True,True
2022-06-16 15:15:00,2022-06-15,bullish_bos,bullish,1.04734,1.04747,1.3,0.0589,10,New_York,15,-2.7820000000011724,22.07,126.7,3.8,True,True,True
2022-06-16 20:30:00,2022-06-15,bearish_choch,bearish,1.05654,1.05609,4.5,0.2613,31,Off_Hours,20,29.960000000002207,17.22,32.8,2.4,True,False,True
2022-06-17 01:00:00,2022-06-16,bearish_bos,bearish,1.05437,1.05432,0.5,0.0861,11,Tokyo,1,28.409999999998714,5.81,31.8,5.7,True,True,True
2022-06-17 03:45:00,2022-06-16,bearish_bos,bearish,1.05281,1.05268,1.3,0.1508,22,Tokyo,3,18.828000000001843,8.62,32.9,10.3,True,True,True
2022-06-17 04:45:00,2022-06-16,bearish_bos,bearish,1.05221,1.05203,1.8,0.1976,26,Tokyo,4,11.383999999998728,9.11,26.4,15.4,True,True,True
2022-06-17 07:00:00,2022-06-16,bearish_bos,bearish,1.05174,1.05141,3.3,0.3895,35,Tokyo,7,-5.0360000000004845,8.47,34.0,21.6,True,True,True
2022-06-17 10:00:00,2022-06-16,bullish_bos,bullish,1.05306,1.05348,4.2,0.3156,0,London,10,-9.475999999999374,13.31,0.9,90.4,False,False,False
2022-06-17 12:30:00,2022-06-16,bearish_choch,bearish,1.0512,1.05082,3.8,0.286,10,London,12,-6.758000000000042,13.29,63.8,0.2,True,True,True
2022-06-17 15:00:00,2022-06-16,bearish_bos,bearish,1.04755,1.04681,7.4,0.5453,5,New_York,15,-10.961999999998806,13.57,23.7,34.6,True,False,False
2022-06-17 18:00:00,2022-06-16,bullish_choch,bullish,1.04763,1.04778,1.5,0.1113,17,Off_Hours,18,-11.445999999999401,13.48,24.9,4.9,True,False,True
2022-06-19 22:00:00,2022-06-19,bearish_choch,bearish,1.04892,1.04846,4.6,0.5336,9,Off_Hours,22,-4.235999999997464,8.62,10.0,41.4,True,False,False
2022-06-20 01:30:00,2022-06-19,bullish_choch,bullish,1.04925,1.04943,1.8,0.2803,10,Tokyo,1,-4.196000000000755,6.42,48.4,5.6,True,True,True
2022-06-20 03:15:00,2022-06-19,bullish_bos,bullish,1.05,1.05022,2.2,0.3426,2,Tokyo,3,0.9299999999989872,6.42,40.5,0.1,True,True,True
2022-06-20 07:00:00,2022-06-19,bullish_bos,bullish,1.05303,1.0532,1.7,0.2461,17,Tokyo,7,10.499999999999954,6.91,13.8,21.9,True,False,False
2022-06-20 12:00:00,2022-06-19,bearish_choch,bearish,1.05242,1.05206,3.6,0.349,37,London,12,8.463999999999139,10.31,13.4,21.0,True,False,False
2022-06-20 13:00:00,2022-06-19,bearish_bos,bearish,1.052,1.0517,3.0,0.2793,2,New_York,13,7.961999999999136,10.74,18.4,24.6,True,False,False
2022-06-20 14:00:00,2022-06-19,bearish_bos,bearish,1.05148,1.05126,2.2,0.2377,6,New_York,14,6.46400000000158,9.26,14.7,29.0,True,False,False
